Task_Duration_Days,Labor_Required,Equipment_Units,Material_Cost_USD,Start_Constraint,Risk_Level,Resource_Constraint_Score,Site_Constraint_Score,Dependency_Count,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,Delay_Days
48,14,4,86578.89,5,1,0.27,0.48,2,10.066666666666666,27.833333333333332,21.18,24.46333333333333,30.046666666666667,23.053333333333335,26.186666666666667,20.332,0.07,0.07,0.0,0.43333333333333335,16.89666666666667,32.77,63.833333333333336,4.553333333333333,11.300366723779934
12,13,6,59106.71,3,1,0.55,0.59,4,16.133333333333333,27.81,21.666666666666668,24.716666666666665,30.85,23.65666666666667,27.313333333333333,16.785666666666668,0.45666666666666667,0.45666666666666667,0.0,1.2666666666666666,14.893333333333334,32.52333333333333,167.1,3.701333333333333,10.431829134905161
69,12,3,58514.09,6,1,0.38,0.47,4,23.533333333333335,28.206666666666667,21.740000000000002,25.15666666666667,31.94333333333333,24.066666666666666,27.883333333333333,18.336000000000002,1.1700000000000002,1.1700000000000002,0.0,1.3333333333333333,14.1,27.986666666666668,92.8,4.055000000000001,12.145729142219343
37,7,6,99077.24,29,1,0.43,0.82,1,58.166666666666664,27.976666666666667,22.543333333333333,24.973333333333336,30.52,25.103333333333335,27.55666666666667,11.023666666666665,26.796666666666667,26.796666666666667,0.0,9.733333333333333,16.936666666666664,38.629999999999995,42.4,2.8523333333333336,68.09528441347734
32,2,2,75916.29,18,1,0.82,0.5,1,47.2,29.173333333333332,22.970000000000002,25.62,33.92666666666666,25.826666666666664,29.123333333333335,19.062333333333335,2.3333333333333335,2.3333333333333335,0.0,2.8333333333333335,13.379999999999999,31.2,43.46666666666667,4.036,12.776270959299543
9,13,8,44787.09,16,1,0.26,0.77,1,52.03333333333333,28.456666666666667,23.496666666666666,25.516666666666666,31.80666666666667,26.57,28.706666666666667,16.343333333333334,2.46,2.46,0.0,4.533333333333333,17.233333333333334,38.15,29.433333333333334,3.5396666666666667,17.5707119659073
19,14,2,71032.3,24,0,0.86,0.74,4,9.066666666666666,29.613333333333333,22.453333333333333,25.956666666666667,33.31666666666667,25.69333333333333,29.25,20.462333333333333,0.05,0.05,0.0,0.36666666666666664,11.733333333333333,27.533333333333335,38.833333333333336,4.350666666666667,4.11809898989639
48,17,7,39533.82,15,1,0.54,0.43,4,52.266666666666666,29.14,23.133333333333333,25.6,33.346666666666664,25.706666666666667,29.06,18.88133333333333,2.17,2.17,0.0,5.066666666666666,15.993333333333334,36.37,36.6,3.9153333333333338,11.463418537998566
80,9,9,23658.67,14,1,0.68,0.28,0,6.0,29.163333333333334,22.779999999999998,25.636666666666667,32.87,25.456666666666667,28.433333333333334,21.76066666666667,0.05,0.05,0.0,0.23333333333333334,14.883333333333333,31.34333333333333,45.7,4.713666666666667,6.581147772910261
3,17,1,60088.34,21,2,0.27,0.42,3,5.6,29.27,21.509999999999998,25.14333333333333,31.953333333333333,23.316666666666666,27.303333333333335,23.029999999999998,0.010000000000000002,0.010000000000000002,0.0,0.1,15.493333333333334,33.36,38.833333333333336,5.002666666666667,10.188325227052724
20,8,8,92890.03,7,0,0.47,0.76,3,51.733333333333334,27.433333333333334,22.92,24.993333333333332,31.34,25.946666666666665,28.846666666666668,12.513,5.489999999999999,5.489999999999999,0.0,6.7,13.476666666666667,25.9,78.1,2.6566666666666667,22.548616955897455
24,2,7,92984.81,18,1,0.27,0.28,0,47.2,29.173333333333332,22.970000000000002,25.62,33.92666666666666,25.826666666666664,29.123333333333335,19.062333333333335,2.3333333333333335,2.3333333333333335,0.0,2.8333333333333335,13.379999999999999,31.2,43.46666666666667,4.036,9.381454599725718
54,13,6,34848.62,7,2,0.97,0.52,3,51.733333333333334,27.433333333333334,22.92,24.993333333333332,31.34,25.946666666666665,28.846666666666668,12.513,5.489999999999999,5.489999999999999,0.0,6.7,13.476666666666667,25.9,78.1,2.6566666666666667,23.559933269954524
33,3,6,53240.07,17,2,0.85,0.74,4,53.9,27.946666666666665,23.273333333333333,25.183333333333334,32.056666666666665,26.423333333333336,28.69,15.520999999999999,3.066666666666667,3.066666666666667,0.0,5.566666666666666,12.430000000000001,30.836666666666666,36.06666666666667,3.293,22.209444199262467
24,16,6,21951.95,27,2,0.57,0.38,3,31.433333333333334,30.266666666666666,23.636666666666667,26.673333333333336,33.86,26.21333333333333,29.623333333333335,20.294,0.25666666666666665,0.25666666666666665,0.0,1.5666666666666667,17.416666666666668,36.85,46.166666666666664,4.651333333333333,14.235243266932507
75,6,9,99567.48,15,1,0.38,0.61,4,52.266666666666666,29.14,23.133333333333333,25.6,33.346666666666664,25.706666666666667,29.06,18.88133333333333,2.17,2.17,0.0,5.066666666666666,15.993333333333334,36.37,36.6,3.9153333333333338,13.00620677323084
72,19,2,98130.67,19,2,0.95,0.3,0,5.866666666666666,29.353333333333335,22.573333333333334,25.69,33.15,24.793333333333333,28.433333333333334,21.775333333333332,0.010000000000000002,0.010000000000000002,0.0,0.1,13.416666666666666,29.13,59.266666666666666,4.743333333333334,12.364745628232438
36,7,1,65301.38,18,1,0.48,0.19,1,47.2,29.173333333333332,22.970000000000002,25.62,33.92666666666666,25.826666666666664,29.123333333333335,19.062333333333335,2.3333333333333335,2.3333333333333335,0.0,2.8333333333333335,13.379999999999999,31.2,43.46666666666667,4.036,10.46201625819605
38,10,6,80636.99,9,2,0.33,0.74,0,44.233333333333334,29.076666666666664,22.41,25.60666666666667,34.63666666666666,26.59,30.316666666666666,19.968999999999998,1.12,1.12,0.0,2.466666666666667,8.346666666666668,21.183333333333334,82.76666666666667,3.96,16.64773702342807
84,9,8,71794.92,16,2,0.65,0.18,3,52.03333333333333,28.456666666666667,23.496666666666666,25.516666666666666,31.80666666666667,26.57,28.706666666666667,16.343333333333334,2.46,2.46,0.0,4.533333333333333,17.233333333333334,38.15,29.433333333333334,3.5396666666666667,14.773155211394906
89,2,3,59722.66,12,1,0.96,0.32,4,56.333333333333336,28.956666666666667,23.14,25.56,35.406666666666666,27.62,30.503333333333334,18.640666666666668,2.9433333333333334,2.9433333333333334,0.0,7.466666666666667,8.383333333333333,23.90666666666667,115.3,3.710666666666667,13.525256210026871
25,15,1,6281.45,12,0,0.2,0.78,3,56.333333333333336,28.956666666666667,23.14,25.56,35.406666666666666,27.62,30.503333333333334,18.640666666666668,2.9433333333333334,2.9433333333333334,0.0,7.466666666666667,8.383333333333333,23.90666666666667,115.3,3.710666666666667,14.346341350928475
18,5,9,46021.67,6,1,0.39,0.38,3,23.533333333333335,28.206666666666667,21.740000000000002,25.15666666666667,31.94333333333333,24.066666666666666,27.883333333333333,18.336000000000002,1.1700000000000002,1.1700000000000002,0.0,1.3333333333333333,14.1,27.986666666666668,92.8,4.055000000000001,10.504703127485028
82,4,1,67803.84,26,0,0.95,0.88,1,39.1,30.076666666666664,23.236666666666668,26.336666666666666,34.57333333333334,26.676666666666666,30.05666666666667,19.670666666666666,0.9966666666666666,0.9966666666666666,0.0,3.7666666666666666,13.75,31.466666666666665,43.3,4.147,11.975362938040695
66,4,3,68075.63,9,1,0.34,0.88,3,44.233333333333334,29.076666666666664,22.41,25.60666666666667,34.63666666666666,26.59,30.316666666666666,19.968999999999998,1.12,1.12,0.0,2.466666666666667,8.346666666666668,21.183333333333334,82.76666666666667,3.96,16.470276017876873
54,18,8,37939.14,1,1,0.29,0.31,1,28.0,28.723333333333336,23.116666666666667,25.486666666666668,32.17,25.87,28.69,17.647333333333332,0.36333333333333334,0.36333333333333334,0.0,1.9333333333333333,15.229999999999999,31.986666666666668,63.63333333333333,3.8056666666666668,8.939862678448236
35,4,3,94227.51,3,1,0.66,0.13,4,16.133333333333333,27.81,21.666666666666668,24.716666666666665,30.85,23.65666666666667,27.313333333333333,16.785666666666668,0.45666666666666667,0.45666666666666667,0.0,1.2666666666666666,14.893333333333334,32.52333333333333,167.1,3.701333333333333,8.35235855755136
80,17,4,17568.35,24,0,0.89,0.66,4,9.066666666666666,29.613333333333333,22.453333333333333,25.956666666666667,33.31666666666667,25.69333333333333,29.25,20.462333333333333,0.05,0.05,0.0,0.36666666666666664,11.733333333333333,27.533333333333335,38.833333333333336,4.350666666666667,6.163276751759726
61,12,8,50535.59,5,1,0.58,0.46,1,10.066666666666666,27.833333333333332,21.18,24.46333333333333,30.046666666666667,23.053333333333335,26.186666666666667,20.332,0.07,0.07,0.0,0.43333333333333335,16.89666666666667,32.77,63.833333333333336,4.553333333333333,12.3595500619844
41,17,1,69397.51,23,1,1.0,0.18,0,14.066666666666666,28.873333333333335,21.959999999999997,25.516666666666666,32.5,24.633333333333333,28.56,19.76833333333333,0.14666666666666667,0.14666666666666667,0.0,0.8333333333333334,9.656666666666666,23.10666666666667,104.53333333333333,4.1690000000000005,3.0252016340495804
33,10,6,70016.44,17,1,0.74,0.67,4,53.9,27.946666666666665,23.273333333333333,25.183333333333334,32.056666666666665,26.423333333333336,28.69,15.520999999999999,3.066666666666667,3.066666666666667,0.0,5.566666666666666,12.430000000000001,30.836666666666666,36.06666666666667,3.293,17.445655690779958
68,1,1,65215.26,22,2,0.26,0.12,0,3.1,28.92,21.466666666666665,24.973333333333336,31.66,23.02,27.233333333333334,22.385333333333335,0.006666666666666667,0.006666666666666667,0.0,0.06666666666666667,14.120000000000001,31.016666666666666,38.13333333333333,4.736999999999999,9.335809143060198
33,18,1,28253.53,5,2,0.99,0.8,4,10.066666666666666,27.833333333333332,21.18,24.46333333333333,30.046666666666667,23.053333333333335,26.186666666666667,20.332,0.07,0.07,0.0,0.43333333333333335,16.89666666666667,32.77,63.833333333333336,4.553333333333333,17.16148780160255
14,18,8,16464.45,28,1,0.53,0.21,4,17.566666666666666,30.466666666666665,23.623333333333335,26.623333333333335,33.553333333333335,25.996666666666666,29.15,19.854333333333333,0.5366666666666667,0.5366666666666667,0.0,1.8666666666666667,17.546666666666667,38.43666666666666,34.166666666666664,4.806333333333333,6.159284053602443
21,14,4,63958.09,29,1,0.43,0.2,2,58.166666666666664,27.976666666666667,22.543333333333333,24.973333333333336,30.52,25.103333333333335,27.55666666666667,11.023666666666665,26.796666666666667,26.796666666666667,0.0,9.733333333333333,16.936666666666664,38.629999999999995,42.4,2.8523333333333336,59.181149957797416
48,15,1,60330.91,24,1,0.65,0.24,3,9.066666666666666,29.613333333333333,22.453333333333333,25.956666666666667,33.31666666666667,25.69333333333333,29.25,20.462333333333333,0.05,0.05,0.0,0.36666666666666664,11.733333333333333,27.533333333333335,38.833333333333336,4.350666666666667,5.740498598011751
20,12,7,18756.25,22,1,0.44,0.87,3,3.1,28.92,21.466666666666665,24.973333333333336,31.66,23.02,27.233333333333334,22.385333333333335,0.006666666666666667,0.006666666666666667,0.0,0.06666666666666667,14.120000000000001,31.016666666666666,38.13333333333333,4.736999999999999,13.069286197917016
8,4,5,70808.78,16,1,0.27,0.65,0,52.03333333333333,28.456666666666667,23.496666666666666,25.516666666666666,31.80666666666667,26.57,28.706666666666667,16.343333333333334,2.46,2.46,0.0,4.533333333333333,17.233333333333334,38.15,29.433333333333334,3.5396666666666667,17.494403145531535
7,3,5,46062.03,13,2,0.2,0.74,3,53.06666666666667,29.246666666666666,22.82,25.64,34.93333333333333,26.636666666666667,30.086666666666666,19.803,2.06,2.06,0.0,2.966666666666667,12.696666666666665,30.290000000000003,71.5,3.99,20.53552322894757
67,12,1,67108.3,23,1,0.56,0.42,0,14.066666666666666,28.873333333333335,21.959999999999997,25.516666666666666,32.5,24.633333333333333,28.56,19.76833333333333,0.14666666666666667,0.14666666666666667,0.0,0.8333333333333334,9.656666666666666,23.10666666666667,104.53333333333333,4.1690000000000005,7.793968940442353
17,7,6,83899.34,10,1,0.87,0.37,4,39.7,28.83,22.253333333333334,25.67,34.913333333333334,26.383333333333333,30.616666666666667,20.032666666666668,0.5633333333333332,0.5633333333333332,0.0,3.1,7.319999999999999,18.490000000000002,163.93333333333334,3.975333333333333,10.416066479816543
33,11,9,17803.11,25,1,0.66,0.29,2,4.433333333333334,30.363333333333333,22.87,26.34,34.72666666666667,26.243333333333332,29.9,22.631666666666668,0.060000000000000005,0.060000000000000005,0.0,0.4,10.770000000000001,25.31,61.43333333333333,4.747333333333333,7.5609492813149135
48,1,9,2895.34,18,0,1.0,0.48,2,47.2,29.173333333333332,22.970000000000002,25.62,33.92666666666666,25.826666666666664,29.123333333333335,19.062333333333335,2.3333333333333335,2.3333333333333335,0.0,2.8333333333333335,13.379999999999999,31.2,43.46666666666667,4.036,11.645959844925105
76,6,8,78131.16,29,0,0.43,0.54,4,58.166666666666664,27.976666666666667,22.543333333333333,24.973333333333336,30.52,25.103333333333335,27.55666666666667,11.023666666666665,26.796666666666667,26.796666666666667,0.0,9.733333333333333,16.936666666666664,38.629999999999995,42.4,2.8523333333333336,61.01777659621876
59,15,5,61360.05,1,0,0.42,0.61,1,28.0,28.723333333333336,23.116666666666667,25.486666666666668,32.17,25.87,28.69,17.647333333333332,0.36333333333333334,0.36333333333333334,0.0,1.9333333333333333,15.229999999999999,31.986666666666668,63.63333333333333,3.8056666666666668,6.803174150283558
86,15,1,70264.32,27,1,0.33,0.31,1,31.433333333333334,30.266666666666666,23.636666666666667,26.673333333333336,33.86,26.21333333333333,29.623333333333335,20.294,0.25666666666666665,0.25666666666666665,0.0,1.5666666666666667,17.416666666666668,36.85,46.166666666666664,4.651333333333333,6.893061773037879
22,19,9,83977.34,2,1,0.33,0.86,3,51.13333333333333,28.14,22.793333333333333,25.113333333333333,32.153333333333336,25.793333333333333,28.5,16.794333333333334,0.9433333333333334,0.9433333333333334,0.0,4.433333333333334,14.323333333333332,30.470000000000002,44.43333333333333,3.5106666666666664,16.82760707435156
30,11,1,80478.28,10,1,0.43,0.24,0,39.7,28.83,22.253333333333334,25.67,34.913333333333334,26.383333333333333,30.616666666666667,20.032666666666668,0.5633333333333332,0.5633333333333332,0.0,3.1,7.319999999999999,18.490000000000002,163.93333333333334,3.975333333333333,8.422222064816864
38,2,8,96131.09,5,1,0.83,0.87,2,10.066666666666666,27.833333333333332,21.18,24.46333333333333,30.046666666666667,23.053333333333335,26.186666666666667,20.332,0.07,0.07,0.0,0.43333333333333335,16.89666666666667,32.77,63.833333333333336,4.553333333333333,14.048647609053777
51,14,5,54057.57,28,2,0.92,0.11,3,17.566666666666666,30.466666666666665,23.623333333333335,26.623333333333335,33.553333333333335,25.996666666666666,29.15,19.854333333333333,0.5366666666666667,0.5366666666666667,0.0,1.8666666666666667,17.546666666666667,38.43666666666666,34.166666666666664,4.806333333333333,9.569324408296508
54,2,3,49361.07,13,2,0.98,0.48,4,53.06666666666667,29.246666666666666,22.82,25.64,34.93333333333333,26.636666666666667,30.086666666666666,19.803,2.06,2.06,0.0,2.966666666666667,12.696666666666665,30.290000000000003,71.5,3.99,18.79649734368264
8,4,7,40786.83,18,0,0.39,0.37,2,47.2,29.173333333333332,22.970000000000002,25.62,33.92666666666666,25.826666666666664,29.123333333333335,19.062333333333335,2.3333333333333335,2.3333333333333335,0.0,2.8333333333333335,13.379999999999999,31.2,43.46666666666667,4.036,8.21930958341292
27,17,7,16215.41,25,0,0.91,0.46,0,4.433333333333334,30.363333333333333,22.87,26.34,34.72666666666667,26.243333333333332,29.9,22.631666666666668,0.060000000000000005,0.060000000000000005,0.0,0.4,10.770000000000001,25.31,61.43333333333333,4.747333333333333,6.460646071755058
27,3,9,57688.12,15,1,0.46,0.56,0,52.266666666666666,29.14,23.133333333333333,25.6,33.346666666666664,25.706666666666667,29.06,18.88133333333333,2.17,2.17,0.0,5.066666666666666,15.993333333333334,36.37,36.6,3.9153333333333338,14.25671102134916
21,13,7,28424.24,20,2,0.29,0.45,1,5.566666666666666,29.123333333333335,21.916666666666668,25.313333333333333,32.1,24.029999999999998,27.490000000000002,21.885666666666665,0.15,0.15,0.0,0.7,16.486666666666668,34.14666666666667,42.666666666666664,4.899,12.37347819515917
30,9,3,92209.44,21,1,0.9,0.43,3,5.6,29.27,21.509999999999998,25.14333333333333,31.953333333333333,23.316666666666666,27.303333333333335,23.029999999999998,0.010000000000000002,0.010000000000000002,0.0,0.1,15.493333333333334,33.36,38.833333333333336,5.002666666666667,10.328165277980785
28,7,1,58735.89,23,1,0.71,0.69,4,14.066666666666666,28.873333333333335,21.959999999999997,25.516666666666666,32.5,24.633333333333333,28.56,19.76833333333333,0.14666666666666667,0.14666666666666667,0.0,0.8333333333333334,9.656666666666666,23.10666666666667,104.53333333333333,4.1690000000000005,13.311457856815377
64,15,8,59691.18,6,2,0.33,0.65,2,23.533333333333335,28.206666666666667,21.740000000000002,25.15666666666667,31.94333333333333,24.066666666666666,27.883333333333333,18.336000000000002,1.1700000000000002,1.1700000000000002,0.0,1.3333333333333333,14.1,27.986666666666668,92.8,4.055000000000001,18.36026445400096
69,11,3,36137.54,29,1,0.54,0.77,0,58.166666666666664,27.976666666666667,22.543333333333333,24.973333333333336,30.52,25.103333333333335,27.55666666666667,11.023666666666665,26.796666666666667,26.796666666666667,0.0,9.733333333333333,16.936666666666664,38.629999999999995,42.4,2.8523333333333336,68.29155154406482
61,2,8,6146.95,26,1,0.43,0.3,2,39.1,30.076666666666664,23.236666666666668,26.336666666666666,34.57333333333334,26.676666666666666,30.05666666666667,19.670666666666666,0.9966666666666666,0.9966666666666666,0.0,3.7666666666666666,13.75,31.466666666666665,43.3,4.147,9.124839095782471
48,15,8,4142.63,7,1,0.79,0.59,4,51.733333333333334,27.433333333333334,22.92,24.993333333333332,31.34,25.946666666666665,28.846666666666668,12.513,5.489999999999999,5.489999999999999,0.0,6.7,13.476666666666667,25.9,78.1,2.6566666666666667,22.582929456942445
19,14,5,42910.18,18,2,0.56,0.57,2,47.2,29.173333333333332,22.970000000000002,25.62,33.92666666666666,25.826666666666664,29.123333333333335,19.062333333333335,2.3333333333333335,2.3333333333333335,0.0,2.8333333333333335,13.379999999999999,31.2,43.46666666666667,4.036,18.041266531776483
